date,ticker,pe,pb,ps,roe,roa,gross_margin,oper_margin,market_cap,shares,debt_to_equity
2023-12-31,AAPL,,,,,,,,,,
2024-06-30,AAPL,153.83367392064528,,38.46514378271564,,0.06467799717742422,0.462571551814589,0.29555708406682446,3299424638250.0,15222259000.0,
2024-09-30,AAPL,239.02084269815418,,37.1032459496471,,0.04037481505835936,0.4622247972190035,0.31171389444854103,3522211138000.0,15116786000.0,
2024-12-31,AAPL,103.65495126740518,,30.29593225699783,,0.10558437595361611,0.4688254223652454,0.34458567980691873,3765784379544.83,15037874000.0,
2025-03-31,AAPL,133.9172765898254,,34.7997579032485,,0.07481138654663032,0.47050619238876246,0.31029058610094484,3318470113895.874,14939315000.0,
2025-06-30,AAPL,130.0739790704331,,32.414752068745265,,0.07069186563899908,0.4649070568718363,0.2999064188183249,3048153625536.5293,14856722000.0,
2024-02-29,ADBE,,,,,,,,,,
2024-05-31,ADBE,126.95311149699023,,37.614851080196956,,0.05242110174292665,0.8873610849500848,0.35505744961386326,199697244384.76562,449000000.0,
2024-08-31,ADBE,150.89833148584796,,46.98831180143638,,0.05645323499832384,0.8975591715976331,0.3683431952662722,254112790222.16797,445000000.0,
2024-11-30,ADBE,135.26096576547877,,40.6072432007315,,0.0556731723453523,0.8901177310024974,0.34909026043524793,227644205383.30078,441000000.0,
2025-02-28,ADBE,105.31672433528375,,33.37917181855073,,0.06045735269571023,0.8911445572278613,0.3785439271963598,190728587771.19885,434897366.0,
2025-05-31,ADBE,101.86386599278464,,29.329439365537006,,0.06016294873163269,0.8913672739656053,0.35910097054316364,172251797393.79883,427000000.0,
2024-01-31,AMAT,,,,,,,,,,
2024-04-30,AMAT,,,,,,,,,,
2024-07-31,AMAT,102.6032521746149,,25.809758772162645,,0.05067316551252712,0.4728533490705223,0.28651519622307464,174938544957.71838,824404088.0,
2024-10-31,AMAT,85.80730300277455,,21.08338417286057,,0.050306605829870094,0.47338537970191624,0.29041873669268986,148532441497.80273,818000000.0,
2025-01-31,AMAT,123.6487021737514,,20.44707118000215,,0.035545023696682464,0.487859335752163,0.3035166061959252,146523712075.89542,812440849.0,
2025-04-30,AMAT,56.5954663883652,,17.03443826365302,,0.063540675547098,0.4908450704225352,0.3054929577464789,120944511671.93645,802498217.0,
2025-07-31,AMAT,80.63149716733682,,19.64440337725174,,0.05200081845020607,0.48781155847712954,0.30580662832100797,143443433460.6922,796642427.0,
2023-12-31,AMD,,,,,,,,,,
2024-03-31,AMD,,,,,,,,,,
2024-06-30,AMD,962.8015998120577,,43.72620804630596,,0.003903603099313555,0.4908311910882605,0.04610111396743787,255142423950.1953,1618000000.0,
2024-09-30,AMD,345.3979805081735,,39.05291728578997,,0.011071859383077719,0.5013931661533949,0.1061739257955712,266301842971.80176,1623000000.0,
2024-12-31,AMD,406.4758951970651,,25.583883714414384,,0.006962701875018057,0.5069208670671194,0.1380255941499086,195921381484.98535,1622000000.0,
2025-03-31,AMD,235.37977666615552,,22.436711704262475,,0.009909154437456325,0.5022855606345792,0.10836246302769562,166884261656.30426,1624335849.0,
2025-06-30,AMD,263.9470069955249,,29.949484723500017,,0.01165463779738038,0.39804814573845154,-0.017436564736499675,230161790100.09766,1622000000.0,
2024-01-31,AVGO,,,,,,,,,,
2024-04-30,AVGO,,,,,,,,,,
2024-07-31,AVGO,-400.28599775390626,,57.415563478318106,,-0.011162973458914304,0.6392288861689106,0.31295899632802937,750536245788.5742,4671000000.0,
2024-10-31,AVGO,183.9829417254283,,56.60610787112224,,0.026104017628060007,0.6405293866514872,0.3518571225273943,795542240020.752,4686000000.0,
2025-01-31,AVGO,189.06261313630955,,69.75137839160038,,0.033279309135330615,0.6801421292571735,0.43121480289621883,1040411560089.1113,4702000000.0,
2025-04-30,AVGO,182.31347749062775,,60.329673136561375,,0.03015853732612525,0.6796187683284457,0.3942282058117835,905186415740.9668,4703000000.0,
2025-07-31,AVGO,334.98827479265736,,86.93903320220672,,0.02499683011212346,0.6709503510531595,0.38076730190571717,1386851457641.6016,4722000000.0,
2024-01-31,CRM,,,,,,,,,,
2024-04-30,CRM,,,,,,,,,,
2024-07-31,CRM,173.49922204735063,,26.587709201679793,,0.01550227815144283,0.7684718498659517,0.2018230563002681,247930388305.66406,958000000.0,
2024-10-31,CRM,182.41631652392354,,29.4948872651452,,0.0167076973576235,0.7771071579839052,0.2063744176196527,278549715332.03125,956000000.0,
2025-01-31,CRM,192.45633006040052,,32.89456737147644,,0.016594124047878127,0.7781447012909036,0.21194836385469829,328715411743.16406,962000000.0,
2025-04-30,CRM,167.0500790486469,,26.190270812286588,,0.015627218334854476,0.7695594668837115,0.20124122494658664,257424171813.96484,958000000.0,
2025-07-31,CRM,130.73934137600088,,24.101713284145532,,0.019339366423088353,0.780969128565846,0.22821414615084018,246705137176.51367,955000000.0,
2024-01-31,CSCO,,,,,,,,,,
2024-04-30,CSCO,,,,,,,,,,
2024-07-31,CSCO,89.79609299588269,,14.230989082033307,,0.017377605234179708,0.6436739481014514,0.20011728485559302,194139153057.0984,4007000000.0,
2024-10-31,CSCO,80.28623453307003,,15.725452049646185,,0.021981140489568892,0.6589841774438263,0.2184090744888375,217655981819.15283,3974000000.0,
2025-01-31,CSCO,99.26120013656491,,17.225801867742092,,0.02000411946446962,0.6512043456507755,0.2232149238796369,241006193931.5796,3977000000.0,
2025-04-30,CSCO,91.77470822451058,,16.157382019030027,,0.02079611293850495,0.6557353876599052,0.22870874266732633,228610798187.25586,3960000000.0,
2025-07-31,CSCO,105.72418954720519,,18.373657966698918,,0.020851902429451064,0.6324541675185715,0.21277175765010564,269596683345.37323,3959998180.0,
2023-12-31,DIS,,,,,,,,,,
2024-03-31,DIS,,,,,,,,,,
2024-06-30,DIS,67.92851646798843,,7.6890797522175625,,0.013252634346621363,0.3647592312675448,0.144849924422371,178040641662.59766,1816000000.0,
2024-09-30,DIS,378.19135760368806,,7.706566160082242,,0.0023443193574526422,0.36962877646850356,0.12160007087800125,173968024497.69653,1808587380.0,
2024-12-31,DIS,80.48241863086434,,8.325317828401278,,0.012961440475827979,0.3760226812474686,0.16516808424463345,205552097183.22754,1846000000.0,
2025-03-31,DIS,54.2108261026052,,7.516212500996233,,0.016723432720736547,0.3730155370221413,0.14842724694128107,177540455486.03204,1798788865.0,
2025-06-30,DIS,42.35005204082215,,9.42266274159857,,0.026763371513437634,0.38553911205074,0.15412262156448203,222845973838.80615,1797000000.0,
2023-12-31,EA,,,,,,,,,,
2024-03-31,EA,,,,,,,,,,
2024-06-30,EA,130.02880536390032,,21.932569579453066,,0.022033364809568776,0.841566265060241,0.22048192771084338,36408065501.89209,265133000.0,
2024-09-30,EA,128.3875842260244,,18.639975191333914,,0.022381242387332523,0.7748148148148148,0.21481481481481482,37745949762.45117,263148000.0,
2024-12-31,EA,130.5954716661473,,20.321016037270926,,0.02178276708051446,0.7578332448220924,0.20074349442379183,38264473198.18115,261548000.0,
2025-03-31,EA,143.56127904726765,,19.24251444749656,,0.02053686934023286,0.8058047493403694,0.21002638522427441,36464564878.00598,252315000.0,
2025-06-30,EA,199.43272056708645,,23.98921414361722,,0.01718095563723395,0.8330341113105925,0.16217833632555356,40085976833.984375,251008000.0,
2023-12-31,GOOG,,,,,,,,,,
2024-03-31,GOOG,,,,,,,,,,
2024-06-30,GOOG,96.2481835677534,,26.82596407550881,,0.05694481278781011,0.5809987963465578,0.32362936914399,2273285847686.7676,12322000000.0,
2024-09-30,GOOG,77.95970457174276,,23.229462431927836,,0.061127302645340324,0.5867811664476368,0.3231182308424344,2050418189941.4062,12264000000.0,
2024-12-31,GOOG,87.63426551899352,,24.105804660689046,,0.058935361216730035,0.5790046543449191,0.3210565051985612,2325462869812.0117,12211000000.0,
2025-03-31,GOOG,54.979027158895114,,21.04501183664957,,0.07265858040195719,0.5970365937451515,0.3391847862224882,1898975598068.2373,12155000000.0,
2025-06-30,GOOG,76.15011181062225,,22.266650273907004,,0.05616140128631838,0.5951487119923674,0.3242937735927324,2147128552612.3047,12104000000.0,
2023-12-31,GOOGL,,,,,,,,,,
2024-03-31,GOOGL,,,,,,,,,,
2024-06-30,GOOGL,95.46563561906802,,26.60785499146548,,0.05694481278781011,0.5809987963465578,0.32362936914399,2254802847686.7676,12322000000.0,
2024-09-30,GOOGL,77.33487224263396,,23.043282671562917,,0.061127302645340324,0.5867811664476368,0.3231182308424344,2033984474853.5156,12264000000.0,
2024-12-31,GOOGL,87.10967505520857,,23.961504081777715,,0.058935361216730035,0.5790046543449191,0.3210565051985612,2311542337265.0146,12211000000.0,
2025-03-31,GOOGL,54.41949023107055,,20.830830868421845,,0.07265858040195719,0.5970365937451515,0.3391847862224882,1879649192581.1768,12155000000.0,
2025-06-30,GOOGL,75.65214456965998,,22.121042314329166,,0.05616140128631838,0.5951487119923674,0.3242937735927324,2133087868286.1328,12104000000.0,
2023-12-31,INTC,,,,,,,,,,
2024-03-31,INTC,,,,,,,,,,
2024-06-30,INTC,-81.90797556053778,,10.275994752003882,,-0.007807764118231857,0.354320891451726,-0.07956050806514454,131871840652.46582,4276000000.0,
2024-09-30,INTC,-6.075433382714867,,7.609841618111463,,-0.08597100370978909,0.15033122553447756,-0.2585817524841915,101089136054.99268,4309000000.0,
2024-12-31,INTC,-689.0198150513664,,6.088113372824135,,-0.0006412703259790824,0.3915848527349229,0.032889200561009815,86816496696.47217,4330000000.0,
2025-03-31,INTC,-120.65897199326399,,7.8204007268074305,,-0.004270658857065574,0.36883239914739085,-0.011447067182442568,99061016006.46973,4362000000.0,
2025-06-30,INTC,-33.59999942779541,,7.62460520493872,,-0.015156866819031788,0.2754491017964072,-0.10000777665448324,98044798330.307,4377000000.0,
2023-12-31,KLAC,,,,,,,,,,
2024-03-31,KLAC,,,,,,,,,,
2024-06-30,KLAC,133.03389315786754,,43.31924772167066,,0.05419654796564838,0.6065958536010916,0.3804670392235867,111275667796.32568,134425000.0,
2024-09-30,KLAC,109.56352342623524,,36.46991832819869,,0.06031544847359702,0.5961941073523134,0.39412522993685467,103630768196.22803,133819000.0,
2024-12-31,KLAC,101.59845903270526,,27.226106376571167,,0.05496225226801023,0.6030158756468871,0.40370885687997243,83770672630.85938,132944000.0,
2025-03-31,KLAC,82.59473416940764,,29.34919329387021,,0.0716614432405139,0.6161678521489675,0.4245444623606241,89897430185.72998,132241000.0,
2025-06-30,KLAC,98.31515072192177,,37.24974123265895,,0.07486025265488527,0.6197214197945596,0.4257859145045218,118258280730.71289,132023000.0,
2023-12-31,LRCX,,,,,,,,,,
2024-03-31,LRCX,,,,,,,,,,
2024-06-30,LRCX,135.5328841686874,,35.7178127600949,,0.05443034436135857,0.4752924378026438,0.29078909065642916,138281762125.39673,1303770000.0,
2024-09-30,LRCX,94.43743767885897,,25.29623747160157,,0.05715830685991939,0.48049292990170767,0.30331196724741216,105434110671.93604,1291958000.0,
2024-12-31,LRCX,77.92692989821478,,21.20918175547748,,0.060031403358764224,0.4737108627946638,0.3048148248864786,92812376193.51196,1284956000.0,
2025-03-31,LRCX,70.0933967587127,,19.760066096008295,,0.06663893939947847,0.49016953820568093,0.33086887668359755,93270969984.72595,1282957000.0,
2025-06-30,LRCX,71.79815623022505,,23.88121478173006,,0.08058407346642768,0.5007759031270684,0.33668452581345104,123499146953.73535,1268740000.0,
2023-12-31,META,,,,,,,,,,
2024-03-31,META,,,,,,,,,,
2024-06-30,META,94.94235514968805,,32.719889741510315,,0.058482961109808114,0.8129559007959868,0.38000051188861306,1278398812090.5498,2533087958.0,
2024-09-30,META,92.09832777677903,,35.59680125556454,,0.061183738416898066,0.8183005247727216,0.4274557146024785,1444838566162.1094,2524000000.0,
2024-12-31,META,71.21450694541109,,30.669998878339904,,0.07548523115042709,0.8173194171747442,0.48287692466673554,1483967895728.476,2534487662.0,
2025-03-31,META,87.36819532816584,,34.36584210998705,,0.059397672484859734,0.8210521340454696,0.414874509618566,1454156243041.9922,2523000000.0,
2025-06-30,META,101.2725368145476,,39.08229875343799,,0.06221331053388703,0.821302298173247,0.43019193534809325,1857034507568.3594,2516000000.0,
2024-03-31,MSFT,,,,,,,,,,
2024-06-30,MSFT,154.0839681768451,,52.457155788851004,,0.04302536497169846,0.6958919770729372,0.43142737960974553,3395394322744.959,7434138859.0,
2024-09-30,MSFT,129.71624880319925,,48.78723350199765,,0.047163263628246334,0.6935427308073493,0.4658382252039338,3199710709228.5156,7436000000.0,
2024-12-31,MSFT,129.99671479218517,,45.00747932286879,,0.04515469246934808,0.6869399126838235,0.4545754825367647,3133960800210.0,7435256940.0,
2025-03-31,MSFT,108.06392116220857,,39.82877144539255,,0.045899215106358776,0.6871663859789342,0.456712242742557,2790642700092.874,7433982235.0,
2025-06-30,MSFT,135.7818076313341,,48.373856532804666,,0.043994940250693455,0.6858492170432098,0.44901296424693554,3697745967224.121,7434000000.0,
2024-02-29,MU,,,,,,,,,,
2024-05-31,MU,417.54518072289153,,20.353105270885333,,0.005010942570372047,0.2689766554103656,0.10556452796946117,138625000000.0,1109000000.0,
2024-08-31,MU,110.73412253374195,,12.673698927410207,,0.012778033882678345,0.35316129032258065,0.19703225806451613,98221166687.42911,1108841326.0,
2024-11-30,MU,58.710663662989006,,12.606377431368633,,0.026168119673668156,0.3844299001033414,0.2496268228269606,109788941049.78943,1114043000.0,
2025-02-28,MU,66.12655523014611,,12.998675888404483,,0.021669199074644437,0.36793741462808893,0.22016639761579535,104678336929.32129,1118000000.0,
2025-05-31,MU,58.28298161352345,,11.812000896838157,,0.024044287408956977,0.3771637458337813,0.23320073110418235,109863420341.4917,1119000000.0,
2023-12-31,NFLX,,,,,,,,,,
2024-03-31,NFLX,,,,,,,,,,
2024-06-30,NFLX,134.62895834294645,,30.241677487554956,,0.04373430400012057,0.45873258634775943,0.27228293673915793,289089570023.55896,429164615.0,
2024-09-30,NFLX,128.27673804735724,,30.85927634306821,,0.04520707035505481,0.47887646069301026,0.2961389265405784,303183224865.5713,427458114.0,
2024-12-31,NFLX,204.0388704018483,,37.20958159180461,,0.0348423264771564,0.4371388588488591,0.22180872653945785,381268461504.9866,427757100.0,
2025-03-31,NFLX,137.34054317018513,,37.652458420915636,,0.05549014656911724,0.5007828564723928,0.31746772039043514,396962376292.4878,425683210.0,
2025-06-30,NFLX,182.0660564839961,,51.36051033027357,,0.05885937432673773,0.5193400839016222,0.34070199868834894,569031619793.8157,424926346.0,
2023-12-31,NOW,,,,,,,,,,
2024-06-30,NOW,619.8967299359736,,61.82449305033312,,0.014390069753391552,0.7898743814236772,0.09135896459840122,162412943243.2251,205857000.0,
2024-09-30,NOW,427.1478348431057,,65.97349469153438,,0.023434957144407072,0.7912048623525205,0.14944583482302468,184527864652.22168,206317000.0,
2024-12-31,NOW,570.054680811882,,74.02806812031204,,0.018839228769072267,0.7866080486980047,0.12647954007439974,218900997431.7627,206487000.0,
2025-03-31,NOW,358.22666106938897,,53.362779822512614,,0.021934007247758916,0.7891839378238342,0.14604922279792745,164784264091.91895,206979000.0,
2025-06-30,NOW,554.1457776636694,,66.35960323499617,,0.01745952564509546,0.774805598755832,0.11135303265940902,213346124400.5127,207519000.0,
2024-01-31,NVDA,,,,,,,,,,
2024-04-30,NVDA,,,,,,,,,,
2024-07-31,NVDA,173.15772983595377,,95.68059778784944,,0.19476222323911435,0.7514647137150466,0.620572569906791,2874245157546.997,24562000000.0,
2024-10-31,NVDA,168.50597883751283,,92.7450528867663,,0.2011081832668493,0.7455675275069836,0.6233681090017673,3253681945373.535,24508000000.0,
2025-01-31,NVDA,133.03849452402392,,74.72358654827522,,0.1979462549618731,0.7302890849457171,0.6110701482291322,2938953382530.2124,24477000000.0,
2025-04-30,NVDA,141.48030204340074,,60.285340449022954,,0.14989541252175578,0.6052380736235304,0.49108074985248057,2656292670864.849,24387557065.0,
2025-07-31,NVDA,164.17434925712217,,92.80137466725887,,0.1877362512434276,0.724236784117408,0.6084333483088377,4337814656071.6816,24387557065.0,
2024-02-29,ORCL,,,,,,,,,,
2024-05-31,ORCL,102.69034883144853,,22.59805814559209,,0.0223016683690841,0.7253447189752922,0.34149926506614403,322858456726.0742,2755000000.0,
2024-08-31,ORCL,131.97490611130078,,29.04895919440896,,0.02031009472034615,0.7064702788006313,0.3063801006988803,386554500000.0,2771000000.0,
2024-11-30,ORCL,160.97187249738425,,36.07812577276177,,0.02122128459150206,0.7094387936553098,0.3083434099153567,507222370239.2578,2796000000.0,
2025-02-28,ORCL,158.53752491714516,,32.94169661406499,,0.018193310116620606,0.7031139419674451,0.3148619957537155,465466173156.7383,2803000000.0,
2025-05-31,ORCL,136.4347856898401,,29.400868424767783,,0.020355070354773373,0.701880148399673,0.3264163994214928,467562010559.08203,2807000000.0,
2024-01-31,PANW,,,,,,,,,,
2024-04-30,PANW,,,,,,,,,,
2024-07-31,PANW,295.1348240750777,,48.216362900961535,,0.017893141379327595,0.737976707010733,0.10888330669102535,105569726571.65527,650200000.0,
2024-10-31,PANW,336.6984220123509,,55.20859201408802,,0.01721260785487813,0.7409294931737422,0.13395361885169255,118080136599.73145,655400000.0,
2025-01-31,PANW,455.6339947279142,,53.951876845384724,,0.012757914632225547,0.734561885354833,0.10649419686364844,121790966790.77148,660400000.0,
2025-04-30,PANW,474.92057276918246,,54.380376637310064,,0.011912120275601287,0.7294451725644386,0.09558759283529926,124476682122.80273,665900000.0,
2025-07-31,PANW,456.8457213417576,,45.71519302785084,,0.010765093611353823,0.7322871900011828,0.19603359224066555,115947444076.53809,667900000.0,
2023-12-31,QCOM,,,,,,,,,,
2024-03-31,QCOM,,,,,,,,,,
2024-06-30,QCOM,104.85367714311664,,23.765940449025372,,0.0403670768472346,0.555626530394975,0.23645267752581708,223233478637.6953,1116000000.0,
2024-09-30,QCOM,64.81700458787893,,18.475756871984228,,0.05294266961598434,0.5639398672393596,0.24746192893401014,189265653396.60645,1113000000.0,
2024-12-31,QCOM,53.42884106905955,,14.560263484412491,,0.057219973009446694,0.5577170280229669,0.30465335504327706,169903714599.60938,1106000000.0,
2025-03-31,QCOM,60.08926055170225,,15.39038169882382,,0.05078378964097378,0.5503233445669005,0.28417888696602606,168971000671.38672,1100000000.0,
2025-06-30,QCOM,64.7553766111816,,16.65584505985626,,0.048594655681528195,0.5556198745779064,0.2664737095996141,172637834045.41016,1084000000.0,
2023-12-31,SHOP,,,,,,,,,,
2024-03-31,SHOP,,,,,,,,,,
2024-06-30,SHOP,487.483769416143,,40.76270150130095,,0.015071390798519302,0.511002444987775,0.13838630806845967,83359724570.16045,1289799290.0,
2024-09-30,SHOP,125.02346519276468,,47.88132709510136,,0.0671587314461838,0.517113783533765,0.15772432932469935,103519429179.60915,1291732343.0,
2024-12-31,SHOP,106.4599448233929,,48.951887857982584,,0.09286124676817006,0.48079658605974396,0.19238975817923187,137652708656.64703,1294580140.0,
2025-03-31,SHOP,-181.59103908446838,,52.47673248118958,,-0.0508955223880597,0.49533898305084745,0.11779661016949153,123845088655.60742,1297078805.0,
2025-06-30,SHOP,165.43280137055353,,55.92616344840354,,0.06222100130485544,0.48582089552238805,0.13843283582089552,149882118041.7215,1299368184.0,
2024-04-30,SNOW,,,,,,,,,,
2024-07-31,SNOW,-138.08228248990855,,50.36484673951948,,-0.04563712595512081,0.6684272861100592,-0.4089475071447234,43758137238.76953,335620000.0,
2024-10-31,SNOW,-116.87081839795462,,40.22820665376314,,-0.039535332831520296,0.6593821847926004,-0.3879198890981155,37898752119.270325,330071000.0,
2025-01-31,SNOW,-185.05235321284982,,61.41231930036866,,-0.036249307887656526,0.6623488756245123,-0.39186233874155074,60599834316.02478,333865000.0,
2025-04-30,SNOW,-123.72245384071805,,51.06358820703914,,-0.05272410706000081,0.6652963225260394,-0.42919888606759216,53212037617.2621,333638697.0,
2025-07-31,SNOW,-254.05700681504746,,66.12694928858336,,-0.03635804876751415,0.6752619503235459,-0.29719232573108967,75713307000.0,338762000.0,
2023-12-31,T,,,,,,,,,,
2024-03-31,T,,,,,,,,,,
2024-06-30,T,37.83460299228431,,4.567274120322404,,0.009037098079019963,0.6160016109004263,0.20941705540826258,136091066963.24666,7170235524.0,
2024-09-30,T,-907.1080076666667,,5.224135085360607,,-0.00044193955587614516,0.6150663621619833,0.21639691523516366,157836793334.0,7174399697.0,
2024-12-31,T,40.04782908856967,,5.058986397961616,,0.010334477386998315,0.5604991021115858,0.16533531488017833,163395142681.36426,7175895450.0,
2025-03-31,T,46.768671696639885,,6.644370487562206,,0.010946820742350937,0.6070985437210213,0.2043361849408999,203490490552.08014,7195561726.0,
2025-06-30,T,46.055539200267084,,6.71864124229915,,0.01109765691470341,0.6061205303595163,0.21074982980516743,207249926401.20187,7161365673.0,
2023-12-31,TMUS,,,,,,,,,,
2024-03-31,TMUS,,,,,,,,,,
2024-06-30,TMUS,71.43442442964272,,10.567757002665637,,0.014024942821386959,0.6585069795670645,0.23416953267246612,208945691456.70496,1166772891.0,
2024-09-30,TMUS,78.56480211008302,,11.919935009162975,,0.014515378994220422,0.6513738716397183,0.23787322686241444,240329729654.74393,1164613922.0,
2024-12-31,TMUS,84.75111308183764,,11.550981533328367,,0.014329319585646646,0.598344915874177,0.20967446964155084,252643068096.958,1144579681.0,
2025-03-31,TMUS,102.72259706396957,,14.523596147175244,,0.013758368936743185,0.645695681317629,0.2298190175237001,303339829129.90216,1137339578.0,
2025-06-30,TMUS,83.37255681297603,,12.711829360751883,,0.015152156431201592,0.6509558962710581,0.2466874881696006,268626378051.40878,1127450618.0,
2023-12-31,TTD,,,,,,,,,,
2024-03-31,TTD,,,,,,,,,,
2024-06-30,TTD,566.4190194298126,,82.39165649319568,,0.016478737469287328,0.8110358395346848,0.1620391754340946,48162042803.097534,491599900.0,
2024-09-30,TTD,574.6346920913807,,86.15457781002429,,0.017103077474990125,0.8046928740669027,0.17273604494153016,54106453337.940216,493446900.0,
2024-12-31,TTD,319.96416555217866,,78.68529784188105,,0.029815193217354,0.8174563974672475,0.2635706304351347,58306749924.40796,496101000.0,
2025-03-31,TTD,530.7761036895724,,43.665185736817655,,0.00888239839830085,0.7681264112749403,0.08839309049529155,26898671382.78015,491569276.0,
2025-06-30,TTD,391.3034820815044,,50.815287810229556,,0.015127876707695732,0.782461792492929,0.16825711523415832,35267791536.52391,489898494.0,
2023-12-31,TXN,,,,,,,,,,
2024-03-31,TXN,,,,,,,,,,
2024-06-30,TXN,157.64845214952066,,46.48608204408942,,0.032155900479342615,0.5784929356357927,0.32653061224489793,177669805572.50977,913000000.0,
2024-09-30,TXN,138.32697595956984,,45.38697693493956,,0.03856062965374706,0.5960009636232233,0.37436762225969644,188401341256.93414,912045963.0,
2024-12-31,TXN,141.7943753408113,,42.64093393702961,,0.03393505871750824,0.5774893935612678,0.3436486149238832,170862222285.67764,911216614.0,
2025-03-31,TXN,138.54732589139283,,40.14433453574642,,0.034926089403679236,0.5684443352174982,0.32538707299090686,163347297225.95215,909000000.0,
2025-06-30,TXN,145.73480738341578,,42.42953587264466,,0.037070964417599404,0.5789118705035972,0.35139388489208634,188726575561.52344,909000000.0,
2023-12-31,VZ,,,,,,,,,,
2024-06-30,VZ,38.255034116825506,,5.357524445010963,,0.012114066876612175,0.6197402122210025,0.23838272960117088,175705371698.57953,4209519996.0,
2024-09-30,VZ,57.18521329200303,,5.672196673968257,,0.008673431908574787,0.6027602760276027,0.1777977797779778,189054315143.362,4209626270.0,
2024-12-31,VZ,33.63538792891676,,4.718060496741357,,0.013009765772229023,0.56520276898069,0.207981839074017,168345116584.22836,4209680158.0,
2025-03-31,VZ,39.19846802058573,,5.711492473419076,,0.012827186589687773,0.610094071972525,0.23825593549350454,191249325472.43777,4216254914.0,
2025-06-30,VZ,36.46619555711379,,5.287513806290295,,0.013052950154584709,0.5975828889404127,0.23684210526315788,182440376372.24033,4216324808.0,
