THRESHOLD,VOL_SCALE_WEIGHTS,SECTOR_CAP_PCT,MAX_POSITIONS,REBALANCE_EVERY,TRAIN_WINDOW_DAYS,COST_BPS,EXCLUDE_TICKERS,days,sharpe,mean_daily_ret_%,vol_daily_%,max_drawdown_%,avg_turnover_%,avg_n_longs,avg_hit_rate_%,overall_ret_%
0.6,False,1.0,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.05623295591045972,-0.0014890625998241896,0.420522919979121,-13.008588010304322,2.4549801357342766,0.2727272727272727,49.296443244405275,-3.0414039564635065
0.55,False,1.0,20,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.05625417992354669,-0.0036736232366346884,1.0370685022234614,-33.885173454379455,56.702676752079974,8.242681047765794,50.920062029065264,-11.052141669048876
0.6,False,0.25,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.056844021377351374,-0.0015049655047938441,0.4204451819515044,-13.008588010304337,2.4549801357342766,0.2727272727272727,49.296443244405275,-3.061013634757781
0.55,True,1.0,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.05982713769854121,-0.0032610176625145317,0.8656105764110281,-38.24371717774533,39.635442884546045,4.5231124807395995,51.58166096567322,-8.615728591930715
0.55,False,0.25,20,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.06481666809028228,-0.004119898447457105,1.0094096153785261,-30.843851008672114,57.56372303670004,7.962249614791988,50.88376388851068,-11.245743915703555
0.55,False,0.25,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.0692311065854036,-0.004145088658815634,0.9508240961190675,-41.48964420937096,38.86992003916351,4.408320493066256,51.435591699730345,-10.561762728972024
0.6,False,0.25,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.07040860764139495,-0.001856309617465765,0.4186897097656861,-13.008588010304312,2.485385685165752,0.2889060092449923,48.877334616900846,-3.49302329088953
0.6,False,0.35,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.07040860764139495,-0.001856309617465765,0.4186897097656861,-13.008588010304312,2.485385685165752,0.2889060092449923,48.877334616900846,-3.49302329088953
0.6,False,1.0,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.07040860764139495,-0.001856309617465765,0.4186897097656861,-13.008588010304312,2.485385685165752,0.2889060092449923,48.877334616900846,-3.49302329088953
0.55,False,1.0,40,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.07075231586257051,-0.004280988018575338,0.9608840427693003,-29.922458228889703,59.41036911093469,11.687981510015408,51.1657504616864,-10.901537344627677
0.55,False,0.35,40,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.07099761329931349,-0.00429666788714313,0.9610714257142612,-29.981283873766728,59.43199685322173,11.677966101694915,51.17192123317829,-10.921810778848462
0.55,False,0.25,40,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.0716548583221034,-0.004319490769544171,0.9573142800181341,-30.210166754460488,59.4180540327372,11.590138674884438,51.12252093903221,-10.906509632748474
0.55,True,0.25,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.07261970236594142,-0.003885291944344456,0.8496436610509405,-37.95433248154597,39.650727350167244,4.408320493066256,51.435591699730345,-9.205389694214672
0.55,True,0.25,40,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.1152796269116174,-0.00609011774556858,0.838959035321595,-26.732902024869265,59.708435441317306,11.676425269645609,50.913445539577964,-11.725905785789227
0.55,True,1.0,40,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.11657000195326721,-0.006178615238772564,0.8417283912487843,-26.42486237544653,59.650823353461,11.781972265023112,50.95147255364928,-11.85412867812744
0.55,True,0.25,40,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.1173614388247961,-0.006140783198297941,0.8309329255688532,-26.441393699889517,61.159507231481115,11.590138674884438,51.12252093903221,-11.711781386413323
0.55,True,0.35,40,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.11783065517994797,-0.006242926306079409,0.8413903843036539,-26.531250976902605,59.66235425101696,11.768875192604007,50.92864946399591,-11.924373079498729
0.55,True,0.35,40,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.11794335238821681,-0.006203272477654095,0.8352471810891935,-26.49206219417266,61.18643712857767,11.677966101694915,51.17192123317829,-11.824567739615876
0.55,True,1.0,40,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.11856191309695048,-0.0062340412981534785,0.8350108240267077,-26.47298904745045,61.16416623938507,11.687981510015408,51.1657504616864,-11.857466791536819
0.55,False,0.25,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.12573972086409604,-0.007107172513522465,0.8976189114943476,-42.899601719865274,38.78403283910357,6.126348228043144,51.57140340786165,-13.415280958136833
0.55,False,1.0,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.12915272083793644,-0.007304394918936637,0.898148842371105,-42.83696923421519,38.81105512505481,6.13482280431433,51.607843067847824,-13.642134696542762
0.55,False,0.35,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.12983433131034502,-0.007342564556693092,0.8981023993383328,-42.845382449935514,38.803350964808274,6.1340523882896765,51.595410116252914,-13.684456010904722
0.55,False,0.25,80,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.13349810178773175,-0.00788067581323784,0.9374670247111361,-32.371218762881945,59.537325370344654,15.009244992295839,51.05963124467859,-14.722823155886132
0.55,False,0.35,80,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.13349810178773175,-0.00788067581323784,0.9374670247111361,-32.371218762881945,59.537325370344654,15.009244992295839,51.05963124467859,-14.722823155886132
0.55,False,1.0,80,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.13349810178773175,-0.00788067581323784,0.9374670247111361,-32.371218762881945,59.537325370344654,15.009244992295839,51.05963124467859,-14.722823155886132
0.6,True,0.25,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.1364558344515016,-0.003301401758490822,0.3842146295853007,-14.17802202157405,2.4601984912549857,0.23035439137134053,49.60308369791129,-5.118175723577679
0.55,False,1.0,40,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.14009717567947966,-0.008438414579800917,0.9565311264296794,-31.875691280835383,57.75885939066302,11.781972265023112,50.95147255364928,-15.533402031404176
0.55,False,0.25,40,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.14130181977702402,-0.008488117393798166,0.9539623855844398,-31.985008205018406,57.82613008747879,11.676425269645609,50.913445539577964,-15.560789972497558
0.55,False,0.35,40,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.14205029939157615,-0.008553682274828462,0.9562657244908861,-32.01617889315836,57.77768402933378,11.768875192604007,50.92864946399591,-15.65688008546664
0.55,True,0.25,80,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.14392186091933593,-0.007495278432855554,0.8270440342962497,-26.85492585026677,59.18379601279173,15.13482280431433,50.9499982723975,-13.20948561665839
0.55,True,0.35,80,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.14392186091933593,-0.007495278432855554,0.8270440342962497,-26.85492585026677,59.18379601279173,15.13482280431433,50.9499982723975,-13.20948561665839
0.55,True,1.0,80,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.14392186091933593,-0.007495278432855554,0.8270440342962497,-26.85492585026677,59.18379601279173,15.13482280431433,50.9499982723975,-13.20948561665839
0.55,True,1.0,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.14710807641233903,-0.007434049125819528,0.8025212456596003,-39.362489619689676,39.177594912503,6.13482280431433,51.607843067847824,-12.88462788745317
0.55,True,0.25,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.1475350412926953,-0.007447067259939661,0.8016000254383376,-39.595917022611204,39.138613189823566,6.126348228043144,51.57140340786165,-12.89088154810376
0.55,True,0.35,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.14796652674162133,-0.007476936597261568,0.8024682288253251,-39.36953183992666,39.16856632479925,6.1340523882896765,51.595410116252914,-12.932638970999156
0.55,False,0.25,80,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.1619070634070001,-0.009471149400142086,0.9289760553903639,-32.58222907724877,58.096397735291724,15.13482280431433,50.9499982723975,-16.378238480270536
0.55,False,0.35,80,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.1619070634070001,-0.009471149400142086,0.9289760553903639,-32.58222907724877,58.096397735291724,15.13482280431433,50.9499982723975,-16.378238480270536
0.55,False,1.0,80,1,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.1619070634070001,-0.009471149400142086,0.9289760553903639,-32.58222907724877,58.096397735291724,15.13482280431433,50.9499982723975,-16.378238480270536
0.6,True,1.0,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.163443877049947,-0.003995178034647969,0.38818174699051866,-14.848809456261774,2.4541538300305,0.2349768875192604,49.57587249529708,-5.988199916028836
0.6,True,0.35,20,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.16398390141569488,-0.004008646190669617,0.3882076955878282,-14.848809456261774,2.4541538300305,0.23343605546995377,49.657008397933986,-6.0047577044125555
0.6,True,0.35,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.1745701519408932,-0.0042218825587045615,0.3840641646358063,-15.007114042745503,2.560009073165987,0.2727272727272727,49.296443244405275,-6.245057395163012
0.6,True,1.0,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.1745701519408932,-0.0042218825587045615,0.3840641646358063,-15.007114042745503,2.560009073165987,0.2727272727272727,49.296443244405275,-6.245057395163012
0.6,True,0.25,40,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.17620196315700906,-0.004259884048072639,0.38393231164028196,-15.048478467112936,2.5614865987971207,0.2727272727272727,49.296443244405275,-6.2906861461904935
0.55,False,0.25,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.18100465601878077,-0.009773449779841669,0.8574834918887848,-42.9561192061335,38.90798148248641,7.604006163328197,51.515586490391826,-16.002242346529925
0.55,False,0.35,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.18100465601878077,-0.009773449779841669,0.8574834918887848,-42.9561192061335,38.90798148248641,7.604006163328197,51.515586490391826,-16.002242346529925
0.55,False,1.0,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.18100465601878077,-0.009773449779841669,0.8574834918887848,-42.9561192061335,38.90798148248641,7.604006163328197,51.515586490391826,-16.002242346529925
0.55,True,0.25,80,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.18599275958651404,-0.009652529675583865,0.8241622836995527,-28.71353772115913,60.411405032997635,15.009244992295839,51.05963124467859,-15.582637437555357
0.55,True,0.35,80,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.18599275958651404,-0.009652529675583865,0.8241622836995527,-28.71353772115913,60.411405032997635,15.009244992295839,51.05963124467859,-15.582637437555357
0.55,True,1.0,80,5,252,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.18599275958651404,-0.009652529675583865,0.8241622836995527,-28.71353772115913,60.411405032997635,15.009244992295839,51.05963124467859,-15.582637437555357
0.6,True,0.25,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.19025806617742547,-0.00458926950447283,0.3830611540733316,-15.407304303446335,2.5829783437519382,0.2889060092449923,48.877334616900846,-6.686503929192822
0.6,True,0.35,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.19025806617742547,-0.00458926950447283,0.3830611540733316,-15.407304303446335,2.5829783437519382,0.2889060092449923,48.877334616900846,-6.686503929192822
0.6,True,1.0,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.19025806617742547,-0.00458926950447283,0.3830611540733316,-15.407304303446335,2.5829783437519382,0.2889060092449923,48.877334616900846,-6.686503929192822
0.55,True,0.25,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.20837511503635614,-0.009965690902726242,0.7595024670424114,-39.137941189702495,38.92745551676226,7.604006163328197,51.515586490391826,-15.355212254989459
0.55,True,0.35,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.20837511503635614,-0.009965690902726242,0.7595024670424114,-39.137941189702495,38.92745551676226,7.604006163328197,51.515586490391826,-15.355212254989459
0.55,True,1.0,80,5,504,2.0,"{'QQQ', 'XLV', 'XLF', 'XLI', 'DIA', 'XLC', 'XLY', 'XLB', 'XLP', 'XLRE', 'IWM', 'XLK', 'SPY', 'XLE', 'XLU'}",1298,-0.20837511503635614,-0.009965690902726242,0.7595024670424114,-39.137941189702495,38.92745551676226,7.604006163328197,51.515586490391826,-15.355212254989459
